id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/10.1086/678363,Review Article,Ethics,2015,,article,book-review,jstor,,2015-01-01,2,125,http://www.jstor.org/stable/10.1086/678363,Matt King,The University of Chicago Press,eng,586,590,,,2714,5,unigram; bigram; trigram
ark://27927/phz1jqhc9fk,Critical Notices,Philosophy and Phenomenological Research,2006,10.1111/j.1933-1592.2006.tb00579.x,article,,portico,,2006-03-01,2,72,http://doi.org/10.1111/j.1933-1592.2006.tb00579.x,Valerie TIBERIUS,"John Wiley & Sons, Inc.",eng,494,497,,swanton; virtue ethics; veridical experience; eudaimonism; pluralistic; demands; independent categorical; consequentialism; swanton defends; objectivity,2096,4,unigram; bigram; trigram
http://www.jstor.org/stable/2102983,Phenomenology and Epistemology of Consciousness of Objects,Philosophy and Phenomenological Research,1947,,article,research-article,jstor,,1947-06-01,4,7,http://www.jstor.org/stable/2102983,Karl Duncker,International Phenomenological Society,eng,505,542,,,18223,38,unigram; bigram; trigram
http://www.jstor.org/stable/40271333,Systematicity Redux,Synthese,2009,,article,research-article,jstor,,2009-09-01,2,170,http://www.jstor.org/stable/40271333,Brian P. McLaughlin,Springer,eng,251,274,,,13544,24,unigram; bigram; trigram
http://www.jstor.org/stable/185166,On the Contribution of Sociology to the Physical Sciences,Philosophy of Science,1948,,article,research-article,jstor,,1948-04-01,2,15,http://www.jstor.org/stable/185166,Frank E. Hartung,The University of Chicago Press,eng,109,115,,,3544,7,unigram; bigram; trigram
ark://27927/phz1jqgtmgm,Critical Commentary on Unto Others,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00235.x,article,,portico,,2002-11-01,3,65,http://doi.org/10.1111/j.1933-1592.2002.tb00235.x,BRIAN SKYRMS,"John Wiley & Sons, Inc.",eng,697,701,,unto others; group selection; correlation; evolutionary; evolution; fitness; positive correlation; hamilton; cooperators; interaction,2016,5,unigram; bigram; trigram
http://www.jstor.org/stable/2379361,Shorter Notices,Ethics,1959,,article,misc,jstor,,1959-04-01,3,69,http://www.jstor.org/stable/2379361,,University of Chicago Press,eng,226,231,,,3461,6,unigram; bigram; trigram
http://www.jstor.org/stable/2379979,"""Animal Liberation"": A Critique",Ethics,1978,,article,research-article,jstor,,1978-01-01,2,88,http://www.jstor.org/stable/2379979,Michael Fox,University of Chicago Press,eng,106,118,,,7150,13,unigram; bigram; trigram
ark://27927/phzp9fb13h3,A Dilemma for Nondescriptivism,The Journal of Philosophy,1974,10.2307/2024995,article,,portico,,1974-01-01,20,71,http://doi.org/10.2307/2024995,B. L. Blose,Philosophy Documentation Center,eng,769,779,,,5596,11,unigram; bigram; trigram
ark://27927/phz1jqg46kd,"Responsibility, Reactive Attitudes and Free Will: Reflections on Wallace's Theory",Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00175.x,article,,portico,,2002-05-01,3,64,http://doi.org/10.1111/j.1933-1592.2002.tb00175.x,ROBERT KANE,"John Wiley & Sons, Inc.",eng,693,698,,physically impossible; incompatibilist; alternative possibilities; wallace; responsibility; determinism; moral responsibility; excusing; incompatibilist intuitions; reactive attitudes,2870,6,unigram; bigram; trigram
http://www.jstor.org/stable/2379687,Is Life a Game We Are Playing?,Ethics,1967,,article,research-article,jstor,,1967-04-01,3,77,http://www.jstor.org/stable/2379687,Bernard Suits,University of Chicago Press,eng,209,213,,,3326,5,unigram; bigram; trigram
http://www.jstor.org/stable/2185784,Review Article,The Philosophical Review,1996,,article,book-review,jstor,,1996-01-01,1,105,http://www.jstor.org/stable/2185784,Mark Shelton,Duke University Press,eng,128,130,,,1152,3,unigram; bigram; trigram
ark://27927/pgjjtb4tj1,Unreliable Knowledge,Philosophy and Phenomenological Research,2015,10.1111/phpr.12064,article,,portico,,2015-05-01,3,90,http://doi.org/10.1111/phpr.12064,John Turri,"John Wiley & Sons, Inc.",eng,529,545,,reliabilism; unreliable; knowledge; unreliable knowledge; truth conducive; achievements; conducive reliabilism; ecumenical reliabilism; objection; epistemology,7438,17,unigram; bigram; trigram
ark://27927/phz1kn9n19z,Avowal and Unfreedom,Philosophy and Phenomenological Research,2004,10.1111/j.1933-1592.2004.tb00407.x,article,,portico,,2004-09-01,2,69,http://doi.org/10.1111/j.1933-1592.2004.tb00407.x,JONATHAN LEAR,"John Wiley & Sons, Inc.",eng,448,454,,avowal; betrayal; betrayed; analysand; analyst; therapeutic; feeling; feeling betrayed; feels betrayed; reflection,3668,7,unigram; bigram; trigram
ark://27927/phw8d0j57h,Replies,Philosophy and Phenomenological Research,2010,10.1111/j.1933-1592.2009.00319.x,article,,portico,,2010-01-01,1,80,http://doi.org/10.1111/j.1933-1592.2009.00319.x,JOHN MARTIN FISCHER,"John Wiley & Sons, Inc.",eng,267,278,,moral responsibility; causal determinism; alternative possibilities; fixity; frankfurt cases; morally responsible; argument; clarke; book symposium,5131,12,unigram; bigram; trigram
http://www.jstor.org/stable/20129595,Review Article,The Review of Metaphysics,1994,,article,book-review,jstor,,1994-06-01,4,47,http://www.jstor.org/stable/20129595,J. Philip Miller,Philosophy Education Society Inc.,eng,820,822,,,1260,3,unigram; bigram; trigram
http://www.jstor.org/stable/2107327,Reason and Experience in Locke's Epistemology,Philosophy and Phenomenological Research,1984,,article,research-article,jstor,,1984-09-01,1,45,http://www.jstor.org/stable/2107327,Elliot D. Cohen,International Phenomenological Society,eng,71,85,,,6480,15,unigram; bigram; trigram
ark://27927/phzp9jg71gf,Inter-Communication in Philosophy,The Journal of Philosophy,1946,10.2307/2019562,article,article,portico,,1946-01-01,17,43,http://doi.org/10.2307/2019562,Theodore T. Lafferty,Philosophy Documentation Center,eng,449,466,,,8377,18,unigram; bigram; trigram
http://www.jstor.org/stable/2660055,Review Article,Mind,2000,,article,book-review,jstor,,2000-10-01,436,109,http://www.jstor.org/stable/2660055,Gregory Currie,Oxford University Press,eng,957,960,,,1892,4,unigram; bigram; trigram
http://www.jstor.org/stable/2249007,Reality as a System of Functions,Mind,1911,,article,research-article,jstor,,1911-07-01,79,20,http://www.jstor.org/stable/2249007,Gerald Cator,Oxford University Press,eng,342,356,,,6672,15,unigram; bigram; trigram
http://www.jstor.org/stable/24704666,Methodological realism and modal resourcefulness: out of the web and into the mine,Synthese,2015,,article,research-article,jstor,,2015-11-01,11,192,http://www.jstor.org/stable/24704666,Lydia Patton,Springer,eng,3443,3462,,,10101,20,unigram; bigram; trigram
http://www.jstor.org/stable/40040996,Intrinsic Natures: A Critique of Langton on Kant,Philosophy and Phenomenological Research,2006,,article,research-article,jstor,,2006-07-01,1,73,http://www.jstor.org/stable/40040996,Lucy Allais,International Phenomenological Society,eng,143,169,,,13407,27,unigram; bigram; trigram
http://www.jstor.org/stable/2248183,New Books,Mind,1903,,article,misc,jstor,,1903-04-01,46,12,http://www.jstor.org/stable/2248183,F. N. Hales; W. H. Fairbrother; F. C. S. Schiller; H. S.; A. E. Taylor; David Morrison; F. G. Nutt; B. Russell; W. R. Boyce Gibson; C. A. F. Rhys Davids; A. W. B.; T. Loveday,Oxford University Press,eng,255,274,,,11714,20,unigram; bigram; trigram
http://www.jstor.org/stable/2254327,Books Received,Mind,1987,,article,misc,jstor,,1987-07-01,383,96,http://www.jstor.org/stable/2254327,,Oxford University Press,eng,433,437,,,1587,5,unigram; bigram; trigram
ark://27927/phz1kn9p7jd,Varieties of Anti‐Reductionism About Testimony–A Reply to Goldberg and Henderson,Philosophy and Phenomenological Research,2006,10.1111/j.1933-1592.2006.tb00587.x,article,,portico,,2006-05-01,3,72,http://doi.org/10.1111/j.1933-1592.2006.tb00587.x,Elizabeth FRICKER,"John Wiley & Sons, Inc.",eng,618,628,,anti reductionism; testimony; epistemic; monitoring; trustworthiness; buzzer; gullibility; monitoring requirement; epistemic activity; presumptive right,5018,11,unigram; bigram; trigram
http://www.jstor.org/stable/2025220,"""B Remembers that P From Time T""",The Journal of Philosophy,1971,,article,research-article,jstor,,1971-01-28,2,68,http://www.jstor.org/stable/2025220,Andrew Naylor,"Journal of Philosophy, Inc.",eng,29,41,,,7628,13,unigram; bigram; trigram
http://www.jstor.org/stable/2248861,Review Article,Mind,1916,,article,book-review,jstor,,1916-10-01,100,25,http://www.jstor.org/stable/2248861,F. C. S. Schiller,Oxford University Press,eng,533,537,,,2227,5,unigram; bigram; trigram
http://www.jstor.org/stable/2251111,Science and Morality,Mind,1958,,article,research-article,jstor,,1958-04-01,266,67,http://www.jstor.org/stable/2251111,K. Kolenda,Oxford University Press,eng,203,215,,,5688,13,unigram; bigram; trigram
ark://27927/pgj324m114,Incompatibilism and the Past,Philosophy and Phenomenological Research,2012,10.1111/j.1933-1592.2011.00542.x,article,,portico,,2012-09-01,2,85,http://doi.org/10.1111/j.1933-1592.2011.00542.x,ANDREW M. BAILEY,"John Wiley & Sons, Inc.",eng,351,376,,argument; determinism; consequence argument; past objection; necessarily; another argument; addition argument; renewed argument; premise; logically equivalent,10185,26,unigram; bigram; trigram
ark://27927/pgg1zvm3wdw,The Argument for Subject‐Body Dualism from Transtemporal Identity,Philosophy and Phenomenological Research,2013,10.1111/j.1933-1592.2012.00599.x,article,,portico,,2013-05-01,3,86,http://doi.org/10.1111/j.1933-1592.2012.00599.x,Kirk Ludwig,"John Wiley & Sons, Inc.",eng,684,701,,transtemporal identity; andrea; factual difference; body dualism; dualism; subject body dualism; argument; subject body; subject; reductive materialism,8007,18,unigram; bigram; trigram
http://www.jstor.org/stable/2026214,Leaving the World Alone,The Journal of Philosophy,1982,,article,research-article,jstor,,1982-07-01,7,79,http://www.jstor.org/stable/2026214,Jonathan Lear,"Journal of Philosophy, Inc.",eng,382,403,,,9911,22,unigram; bigram; trigram
http://www.jstor.org/stable/2382331,Review Article,Ethics,1997,,article,book-review,jstor,,1997-04-01,3,107,http://www.jstor.org/stable/2382331,Christopher McMahon,University of Chicago Press,eng,515,517,,,1141,3,unigram; bigram; trigram
http://www.jstor.org/stable/2177490,The Development of Philosophy in the Nineteenth Century. II,The Philosophical Review,1905,,article,research-article,jstor,,1905-09-01,5,14,http://www.jstor.org/stable/2177490,George Trumbull Ladd,Duke University Press,eng,563,575,,,4791,13,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/10.1086/340276,Foundations of Black Solidarity: Collective Identity or Common Oppression?,Ethics,2002,,article,research-article,jstor,,2002-01-01,2,112,http://www.jstor.org/stable/10.1086/340276,Tommie Shelby,The University of Chicago Press,eng,231,266,,,17256,36,unigram; bigram; trigram
http://www.jstor.org/stable/3182565,Books Received,The Philosophical Review,2002,,article,misc,jstor,,2002-07-01,3,111,http://www.jstor.org/stable/3182565,,Duke University Press,eng,487,495,,,3273,9,unigram; bigram; trigram
http://www.jstor.org/stable/41477266,On stance and rationality,Synthese,2011,,article,research-article,jstor,,2011-01-01,1,178,http://www.jstor.org/stable/41477266,Bas C. van Fraassen,Springer,eng,155,169,,,7849,15,unigram; bigram; trigram
ark://27927/phzp9mnkvh9,The Analysis of a Simple Necessary Statement,The Journal of Philosophy,1943,10.2307/2018425,article,,portico,,1943-01-01,2,40,http://doi.org/10.2307/2018425,Max Black,Philosophy Documentation Center,eng,39,46,,,3641,8,unigram; bigram; trigram
http://www.jstor.org/stable/2247960,The Original Datum of Space-Consciousness,Mind,1893,,article,research-article,jstor,,1893-04-01,6,2,http://www.jstor.org/stable/2247960,E. Ford,Oxford University Press,eng,217,218,,,1040,2,unigram; bigram; trigram
ark://27927/phw8czq6vr,Christopher Peacocke’s The Realm of Reason,Philosophy and Phenomenological Research,2007,10.1111/j.1933-1592.2007.00055.x,article,,portico,,2007-05-01,3,74,http://doi.org/10.1111/j.1933-1592.2007.00055.x,RALPH WEDGWOOD,"John Wiley & Sons, Inc.",eng,776,791,,entitlement; peacocke; priori; priori entitlement; relative entitlement; beliefs; transition; principle; moral concepts; defeasible,6839,16,unigram; bigram; trigram
http://www.jstor.org/stable/2254473,Announcements,Mind,1997,,article,news,jstor,,1997-07-01,423,106,http://www.jstor.org/stable/2254473,,Oxford University Press,eng,613,617,,,1966,5,unigram; bigram; trigram
http://www.jstor.org/stable/2014489,Ways of Being,The Journal of Philosophy,1928,,article,research-article,jstor,,1928-07-05,14,25,http://www.jstor.org/stable/2014489,Herbert Wallace Schneider,"Journal of Philosophy, Inc.",eng,365,378,,,6569,14,unigram; bigram; trigram
ark://27927/pgj324c7k5,In Defense of a Kripkean Dogma,Philosophy and Phenomenological Research,2012,10.1111/j.1933-1592.2010.00478.x,article,,portico,,2012-07-01,1,85,http://doi.org/10.1111/j.1933-1592.2010.00478.x,ISHANI MAITRA; BRIAN WEATHERSON; JONATHAN ICHIKAWA,"John Wiley & Sons, Inc.",eng,56,68,,kripke; causal historical; schmidt example; gödel schmidt; ichikawa ishani; historical theory; kripkean dogma; causal historical theory; intuitions; descriptivist,5660,13,unigram; bigram; trigram
http://www.jstor.org/stable/2105801,Some Parallels Between Analysis and Phenomenology,Philosophy and Phenomenological Research,1967,,article,research-article,jstor,,1967-06-01,4,27,http://www.jstor.org/stable/2105801,Don Ihde,International Phenomenological Society,eng,577,586,,,4174,10,unigram; bigram; trigram
http://www.jstor.org/stable/2014460,Review Article,The Journal of Philosophy,1929,,article,book-review,jstor,,1929-08-15,17,26,http://www.jstor.org/stable/2014460,Laurence Sears,"Journal of Philosophy, Inc.",eng,470,473,,,1603,4,unigram; bigram; trigram
ark://27927/phzp9c1djt7,Some Early Holistic Psychologists,The Journal of Philosophy,1932,10.2307/2016807,article,,portico,,1932-01-01,8,29,http://doi.org/10.2307/2016807,W. D. Commins,Philosophy Documentation Center,eng,208,217,,,4814,10,unigram; bigram; trigram
ark://27927/phzg94c9c9f,Modal Virtue Epistemology,Philosophy and Phenomenological Research,2020,10.1111/phpr.12562,article,,portico,,2020-07-01,1,101,http://doi.org/10.1111/phpr.12562,Bob Beddor; Carlotta Pavese,"John Wiley & Sons, Inc.",eng,61,79,,skillfulness; virtue epistemology; modal robustness; relevantly close; worlds; knowledge; aptness; relevantly close worlds; belief; safety,10016,19,unigram; bigram; trigram
http://www.jstor.org/stable/2103865,Review Article,Philosophy and Phenomenological Research,1948,,article,book-review,jstor,,1948-09-01,1,9,http://www.jstor.org/stable/2103865,Rulon S. Wells,International Phenomenological Society,eng,164,167,,,1391,4,unigram; bigram; trigram
http://www.jstor.org/stable/2998377,Review Article,The Philosophical Review,1998,,article,book-review,jstor,,1998-10-01,4,107,http://www.jstor.org/stable/2998377,Ian Mueller,Duke University Press,eng,600,603,,,1519,4,unigram; bigram; trigram
http://www.jstor.org/stable/20117116,Consciousness and the Limits of Our Imaginations,Synthese,2001,,article,research-article,jstor,,2001-03-01,3,126,http://www.jstor.org/stable/20117116,Eric Dietrich; Anthony Gillies,Springer,eng,361,381,,,9486,21,unigram; bigram; trigram
http://www.jstor.org/stable/2022203,The Analytic a Posteriori and the Foundations of Metaphysics,The Journal of Philosophy,1958,,article,research-article,jstor,,1958-06-05,12,55,http://www.jstor.org/stable/2022203,José A. Benardete,"Journal of Philosophy, Inc.",eng,503,514,,,5310,12,unigram; bigram; trigram
ark://27927/phzmcj5qv5p,"Goodness, Knowledge, and Indeterminacy in the Philosophy of Thomas Aquinas",The Journal of Philosophy,1983,10.2307/2026516,article,,portico,,1983-01-01,sto Issue 10,80,http://doi.org/10.2307/2026516,Norman Kretzmann,Philosophy Documentation Center,eng,631,649,,,10591,19,unigram; bigram; trigram
http://www.jstor.org/stable/2953770,Review Article,Philosophy and Phenomenological Research,1997,,article,book-review,jstor,,1997-09-01,3,57,http://www.jstor.org/stable/2953770,Peter Simons,International Phenomenological Society,eng,734,736,,,1330,3,unigram; bigram; trigram
http://www.jstor.org/stable/2254673,The Consistency of Global Relativism,Mind,1997,,article,research-article,jstor,,1997-10-01,424,106,http://www.jstor.org/stable/2254673,Tomoji Shogenji,Oxford University Press,eng,745,747,,,1261,3,unigram; bigram; trigram
